parID,atlas,version,ids,region,vgm,vwm
brand_15,cobra,1450,120,"rInfPostCerebLVIIIB",3.03567163844139,1.0100416563677
brand_15,cobra,1450,121,"rInfPostCerebLIX",3.29599886124969,0.971404118852126
brand_15,cobra,1450,122,"rInfPostCerebLX",0.512400883893133,0.107606456138099
brand_15,cobra,1450,123,"rAntCerebWM",0.643772733658893,7.60731978709197
brand_15,cobra,1450,126,"rAmy",1.77591749753669,0.049529914337123
brand_15,cobra,1450,131,"rHCA1",1.01135526242976,0.187995510713576
brand_15,cobra,1450,132,"rSub",0.535841928130918,0.0980633261385883
brand_15,cobra,1450,133,"rFor",0.454267133783353,0.43562776615005
brand_15,cobra,1450,134,"rCA4",0.682704278672885,0.0175114989099675
brand_15,cobra,1450,135,"rCA2_3",0.206174606118511,0.00299513415485853
brand_15,cobra,1450,136,"rStratum,Right Stratum Radiatum/Lacunosum/Moleculare",0.521591485410609,0.00232300036400557
brand_15,cobra,1450,137,"rFimbra",0.125577022450161,0.0628516259303433
brand_15,cobra,1450,138,"rMamBody",0.0427085343074286,0.0344010980483145
brand_15,cobra,1450,139,"rAlveus",0.411019929776085,0.0236365555117191
brand_17,cobra,1450,1,"lStriatum",11.5778834415989,2.19062156387599
brand_17,cobra,1450,2,"lGloPal",0.412905297621528,1.61360890566302
brand_17,cobra,1450,3,"lTha",6.01419157472314,1.96688800519331
brand_17,cobra,1450,11,"lAntCerebLI_II",0.0642006378835067,0.0129291588410706
brand_17,cobra,1450,12,"lAntCerebLIII",0.75271277592206,0.18467583503306
brand_17,cobra,1450,13,"lAntCerebLIV",2.18063306740865,0.443388540399698
brand_17,cobra,1450,14,"lAntCerebLV",3.8935245170045,0.4458177202072
brand_17,cobra,1450,15,"lSupPostCerebLVI",7.78965037081923,0.71139397119692
brand_17,cobra,1450,16,"lSupPostCerebCI",10.8587475921582,1.54525583658698
brand_17,cobra,1450,17,"lSupPostCerebCII",6.31034765926584,0.822946661843723
brand_17,cobra,1450,18,"lSupPostCerebLVIIB",3.57077558841298,0.30838194019573
brand_17,cobra,1450,19,"lInfPostCerebLVIIIA",5.00999139247077,0.538541942422748
brand_17,cobra,1450,20,"lInfPostCerebLVIIIB",3.05720355018816,0.656413019319636
brand_17,cobra,1450,21,"lInfPostCerebLIX",3.63911001669534,0.898750074415256
brand_17,cobra,1450,22,"lInfPostCerebLX",0.578766972158478,0.106227698251692
brand_17,cobra,1450,23,"lAntCerebWM",0.551453809040753,6.52997676390334
brand_17,cobra,1450,26,"lAmy",1.83801810506056,0.0476767234048824
brand_17,cobra,1450,31,"lHCA1",1.05881024924861,0.233594433111395
brand_17,cobra,1450,32,"lSub",0.538185045750273,0.0809896550632257
brand_17,cobra,1450,33,"lFor",0.400201871455357,0.418208715386201
brand_17,cobra,1450,34,"lCA4",0.74241534766648,0.0145973235351266
brand_17,cobra,1450,35,"lCA2_3",0.212871673498303,0.00644405123333854
brand_17,cobra,1450,36,"lStratum,Left Stratum Radiatum/Lacunosum/Moleculare",0.565322594475001,0.00296695649297908
brand_17,cobra,1450,37,"lFimbra",0.113973615487572,0.100941060492391
brand_17,cobra,1450,38,"lMamBody",0.0506589607739588,0.0252611773259123
brand_17,cobra,1450,39,"lAlveus",0.449520002163423,0.0217180819809582
brand_17,cobra,1450,101,"rStriatum",11.2219762130573,2.39767368674953
brand_17,cobra,1450,102,"rGloPal",0.446892275326208,1.49054514999195
brand_17,cobra,1450,103,"rTha",6.40293741362746,1.71214410438759
brand_17,cobra,1450,111,"rAntCerebLI_II",0.11060650956945,0.0142320503976662
brand_17,cobra,1450,112,"rAntCerebLIII",0.897649578072916,0.171981864847461
brand_17,cobra,1450,113,"rAntCerebLIV",1.90374938147594,0.398030159787057
brand_17,cobra,1450,114,"rAntCerebLV",3.8950499134182,0.391195791303751
brand_17,cobra,1450,115,"rSupPostCerebLVI",7.8094097357928,0.714488947855484
brand_17,cobra,1450,116,"rSupPostCerebCI",10.0555798313148,2.07117930358544
brand_17,cobra,1450,117,"rSupPostCerebCII",7.79290490179343,1.21424222874268
brand_17,cobra,1450,118,"rSupPostCerebLVIIB",3.89970758463226,0.401262376956865
brand_17,cobra,1450,119,"rInfPostCerebLVIIIA",3.84387296787699,0.482220068468795
brand_17,cobra,1450,120,"rInfPostCerebLVIIIB",3.32959222396066,0.661344258929677
brand_17,cobra,1450,121,"rInfPostCerebLIX",3.33804450688742,0.826841776829466
brand_17,cobra,1450,122,"rInfPostCerebLX",0.588038763490855,0.077096660843119
brand_17,cobra,1450,123,"rAntCerebWM",0.639178898905882,6.62032147958512
brand_17,cobra,1450,126,"rAmy",1.7727548903329,0.0455801249977249
brand_17,cobra,1450,131,"rHCA1",1.11354854705349,0.248119536972599
brand_17,cobra,1450,132,"rSub",0.543708207865377,0.10215272734726
brand_17,cobra,1450,133,"rFor",0.447014454294185,0.445987700723417
brand_17,cobra,1450,134,"rCA4",0.754370237429626,0.0193896655518911
brand_17,cobra,1450,135,"rCA2_3",0.240309803419281,0.00241706252223912
brand_17,cobra,1450,136,"rStratum,Right Stratum Radiatum/Lacunosum/Moleculare",0.582447346215064,0.00312170777004212
brand_17,cobra,1450,137,"rFimbra",0.126224781324388,0.0405871549267249
brand_17,cobra,1450,138,"rMamBody",0.0512933154354105,0.0227964755254798
brand_17,cobra,1450,139,"rAlveus",0.449365276684694,0.0432200114432198
brand_18,cobra,1450,1,"lStriatum",8.97815059537399,1.61130262386731
brand_18,cobra,1450,2,"lGloPal",0.319326583567665,1.22033425309686
brand_18,cobra,1450,3,"lTha",5.57603998689021,1.62713931705873
brand_18,cobra,1450,11,"lAntCerebLI_II",0.0325543300174177,0.0126707289533806
brand_18,cobra,1450,12,"lAntCerebLIII",0.515768305200312,0.110277065622373
brand_18,cobra,1450,13,"lAntCerebLIV",1.5377484610646,0.398312792189536
brand_18,cobra,1450,14,"lAntCerebLV",3.25797133074738,0.449535820730385
brand_18,cobra,1450,15,"lSupPostCerebLVI",7.03195077588782,0.895744419657664
brand_18,cobra,1450,16,"lSupPostCerebCI",9.89759935480632,2.06028712528785
brand_18,cobra,1450,17,"lSupPostCerebCII",5.59929776642761,0.841477380194027
brand_18,cobra,1450,18,"lSupPostCerebLVIIB",3.23478219134476,0.409445014914265
brand_18,cobra,1450,19,"lInfPostCerebLVIIIA",4.31471359355236,0.751242006964032
brand_18,cobra,1450,20,"lInfPostCerebLVIIIB",2.18136299257969,0.669577507776003
brand_18,cobra,1450,21,"lInfPostCerebLIX",2.16999792841005,0.703039992268352
brand_18,cobra,1450,22,"lInfPostCerebLX",0.3642741507022,0.0956062398532213
brand_18,cobra,1450,23,"lAntCerebWM",0.405030334987699,5.50851660006605
brand_18,cobra,1450,26,"lAmy",1.48966141495798,0.0346789894259073
brand_18,cobra,1450,31,"lHCA1",0.926059730266818,0.167664417578548
brand_18,cobra,1450,32,"lSub",0.449200271213675,0.070746801151603
brand_18,cobra,1450,33,"lFor",0.373339644100886,0.414579366486556
brand_18,cobra,1450,34,"lCA4",0.683944850513712,0.0131467966069467
brand_18,cobra,1450,35,"lCA2_3",0.197361271442845,0.00546663017151877
brand_18,cobra,1450,36,"lStratum,Left Stratum Radiatum/Lacunosum/Moleculare",0.496922404939658,0.00369234898034483
brand_18,cobra,1450,37,"lFimbra",0.13133227575093,0.0684818865164998
brand_18,cobra,1450,38,"lMamBody",0.0504087012819946,0.0272783255659742
brand_18,cobra,1450,39,"lAlveus",0.406782423336757,0.00937749858922325
brand_18,cobra,1450,101,"rStriatum",8.92952913175376,1.77100503801427
brand_18,cobra,1450,102,"rGloPal",0.339070316215912,1.21110081650555
brand_18,cobra,1450,103,"rTha",5.76723176207913,1.4882318186488
brand_18,cobra,1450,111,"rAntCerebLI_II",0.0629330654729856,0.0125405307160399
brand_18,cobra,1450,112,"rAntCerebLIII",0.575866061840307,0.0907499253482947
